beta,seed,model_key,model_label,n,train_m,sigma,K,elite_frac,elite_total_count,elite_unseen_count,train_unique_count,iqp_steps,classical_steps,transformer_variant,transformer_d_model,transformer_heads,transformer_layers,transformer_dim_ff,transformer_epochs,maxent_steps,KL_pstar_to_q,quality_coverage_Q1000,quality_coverage_Q2000,quality_coverage_Q5000
1.3,110,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,159,59,600,600,medium,32,4,1,64,600,600,0.343398772422939,0.04345865040907621,0.02920785653031623,0.015544609537518505
1.3,110,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,159,59,600,600,medium,32,4,1,64,600,600,0.9232974480825844,0.029942451952935472,0.02325227534743397,0.014341448259188951
1.3,110,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,159,59,600,600,medium,32,4,1,64,600,600,0.8896458687032369,0.02799960233067977,0.021944830289721086,0.01404492232354396
1.3,110,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,159,59,600,600,medium,32,4,1,64,600,600,0.552034652781699,0.031452740621040906,0.024971605656659037,0.016033858525910626
1.3,110,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,159,59,600,600,medium,32,4,1,64,600,600,2.1535091703790155,0.003031547246151485,0.002584517376045303,0.0017931641185425452
1.4,101,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,168,42,600,600,medium,32,4,1,64,600,600,0.2757239103621299,0.037211399295128796,0.02625992497025624,0.015135794024691564
1.4,101,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,168,42,600,600,medium,32,4,1,64,600,600,0.9644108924402375,0.022933915379445603,0.017686130698392293,0.011216206646996936
1.4,101,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,168,42,600,600,medium,32,4,1,64,600,600,1.1622833748551908,0.01956209590619801,0.014830820949290271,0.009132217710955678
1.4,101,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,168,42,600,600,medium,32,4,1,64,600,600,0.5453840342570528,0.028456261634657063,0.021845231943513645,0.013806847569580134
1.4,101,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,168,42,600,600,medium,32,4,1,64,600,600,2.1547041776154163,0.0005283358108649855,0.000511046160330498,0.0004658467386156357
1.4,102,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,170,39,600,600,medium,32,4,1,64,600,600,0.47559955627847866,0.0316807076717109,0.021327061505794994,0.011309087370075839
1.4,102,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,170,39,600,600,medium,32,4,1,64,600,600,0.8802767113557304,0.02331098813426602,0.017625513913599535,0.010900258573890443
1.4,102,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,170,39,600,600,medium,32,4,1,64,600,600,1.1761104680869319,0.01296380929640918,0.009508370004298551,0.005829055547388524
1.4,102,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,170,39,600,600,medium,32,4,1,64,600,600,0.41278658602666807,0.019828322429887132,0.015310954508649978,0.009982715808281178
1.4,102,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,170,39,600,600,medium,32,4,1,64,600,600,2.11859347808737,0.00021141639110929355,0.00020687240580911958,0.00019430325938059244
1.4,103,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,165,49,600,600,medium,32,4,1,64,600,600,0.32185198476652654,0.03302954517106035,0.022715615455495178,0.012747548033517141
1.4,103,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,165,49,600,600,medium,32,4,1,64,600,600,0.8834268130231604,0.02262668170207873,0.01730273558775113,0.01068777333630306
1.4,103,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,165,49,600,600,medium,32,4,1,64,600,600,1.1022239956551285,0.016768720108240393,0.01297416140375051,0.008040872962621114
1.4,103,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,165,49,600,600,medium,32,4,1,64,600,600,0.5298243139156975,0.027594292511995206,0.021562168705124587,0.013732406725300732
1.4,103,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,165,49,600,600,medium,32,4,1,64,600,600,1.8445309645623895,0.001941072277943798,0.0016338116249142434,0.0011225891558842996
1.4,104,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,170,39,600,600,medium,32,4,1,64,600,600,0.44784914348581606,0.03332389406325451,0.023011604883691198,0.012807992672253422
1.4,104,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,170,39,600,600,medium,32,4,1,64,600,600,0.8161154211901043,0.020062285769227035,0.016143602160829346,0.01097923500392456
1.4,104,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,170,39,600,600,medium,32,4,1,64,600,600,1.0836458554689608,0.016263499858981043,0.012862244066195135,0.008152222496877201
1.4,104,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,170,39,600,600,medium,32,4,1,64,600,600,0.5291518283754308,0.02059679541403925,0.01569751377436391,0.01002727495331549
1.4,104,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,170,39,600,600,medium,32,4,1,64,600,600,1.9528169565191749,0.0004063144299428386,0.0003994286129210873,0.00038005918703856674
1.4,105,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,168,41,600,600,medium,32,4,1,64,600,600,0.3214156706387182,0.03710912324589388,0.02554159016162504,0.014269431223434648
1.4,105,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,168,41,600,600,medium,32,4,1,64,600,600,0.9360865822593263,0.023279475051846434,0.017858656676237025,0.011257327168390828
1.4,105,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,168,41,600,600,medium,32,4,1,64,600,600,1.1927741453330463,0.020502730194851986,0.015067651396672531,0.009137894509471485
1.4,105,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,168,41,600,600,medium,32,4,1,64,600,600,0.4983330224611917,0.028669858696758112,0.02174807283831986,0.013588874842685747
1.4,105,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,168,41,600,600,medium,32,4,1,64,600,600,1.8411803060121457,0.0011251698392529094,0.001084405645501585,0.0009759386295078872
1.4,106,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,171,42,600,600,medium,32,4,1,64,600,600,0.35939883723880206,0.032502243732038937,0.022693367394678962,0.01280020293096146
1.4,106,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,171,42,600,600,medium,32,4,1,64,600,600,1.0007841900628327,0.020472721260427307,0.016283474402464967,0.010791353828357149
1.4,106,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,171,42,600,600,medium,32,4,1,64,600,600,1.2631010086034833,0.011506529077877187,0.00900175816615927,0.005959935797144404
1.4,106,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,171,42,600,600,medium,32,4,1,64,600,600,0.5325464118317091,0.021902224522341005,0.016818572142097154,0.010934098718042884
1.4,106,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,171,42,600,600,medium,32,4,1,64,600,600,2.0391986685743797,0.000555633401868896,0.0005170228709828026,0.0004290096800669689
1.4,107,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,167,44,600,600,medium,32,4,1,64,600,600,0.3275392298770974,0.03721208860369734,0.02531949718318255,0.013732090667292113
1.4,107,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,167,44,600,600,medium,32,4,1,64,600,600,0.8658205849815859,0.027547626531551565,0.021463227323117243,0.013311913076659684
1.4,107,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,167,44,600,600,medium,32,4,1,64,600,600,1.1652720204370528,0.017877598571436303,0.01339183425481475,0.007984327570280862
1.4,107,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,167,44,600,600,medium,32,4,1,64,600,600,0.43865479353541414,0.02025629438693755,0.016099226886873694,0.010619927072940879
1.4,107,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,167,44,600,600,medium,32,4,1,64,600,600,1.9634974437856365,0.0004260398209289533,0.00041175692650280817,0.00037445983742384235
1.4,108,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,165,48,600,600,medium,32,4,1,64,600,600,0.27811119405574836,0.03803334039612806,0.026265405615987544,0.014842942243657904
1.4,108,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,165,48,600,600,medium,32,4,1,64,600,600,0.9242579687249367,0.026144944892322285,0.020793117421304144,0.013399832416856884
1.4,108,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,165,48,600,600,medium,32,4,1,64,600,600,1.0452646858681471,0.022274060876505387,0.016481848721702136,0.010002440768391577
1.4,108,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,165,48,600,600,medium,32,4,1,64,600,600,0.3745554010654937,0.02787112688116968,0.02208927279348165,0.01440491815212173
1.4,108,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,165,48,600,600,medium,32,4,1,64,600,600,1.7756992223084527,0.0016223411253078895,0.0014775751628517421,0.0011764497289954345
1.4,109,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,161,50,600,600,medium,32,4,1,64,600,600,0.3000988078391813,0.03572670242238513,0.024461237597787518,0.013683208321750072
1.4,109,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,161,50,600,600,medium,32,4,1,64,600,600,0.7681545697708192,0.02530243225892735,0.01953942952090626,0.012280088405495123
1.4,109,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,161,50,600,600,medium,32,4,1,64,600,600,0.9564849449997455,0.02104912483164167,0.01607352768223594,0.009948916058024832
1.4,109,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,161,50,600,600,medium,32,4,1,64,600,600,0.42678841100704523,0.031872311520864824,0.024111216865125844,0.014677309885807472
1.4,109,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,161,50,600,600,medium,32,4,1,64,600,600,1.8660810754570045,0.001680633732274717,0.0015583711455707306,0.0012745270801732486
1.4,110,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,168,44,600,600,medium,32,4,1,64,600,600,0.40156759489450156,0.03997988049936886,0.02611654448246835,0.013548686323769083
1.4,110,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,168,44,600,600,medium,32,4,1,64,600,600,0.8723892044275582,0.02729763823325551,0.02052837966655487,0.012558487747691575
1.4,110,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,168,44,600,600,medium,32,4,1,64,600,600,1.028947457909624,0.020486811232135003,0.015509506482996795,0.009582196181789493
1.4,110,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,168,44,600,600,medium,32,4,1,64,600,600,0.34147414195246006,0.031174020157472674,0.024368882449272166,0.01563039964222634
1.4,110,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,168,44,600,600,medium,32,4,1,64,600,600,1.978996561913764,0.0015764163793090008,0.0014797683778309252,0.0012481407329553381
1.5,101,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,178,33,600,600,medium,32,4,1,64,600,600,0.3228207747725298,0.025018191634788037,0.017800460379176344,0.010497417067304003
1.5,101,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,178,33,600,600,medium,32,4,1,64,600,600,0.760196037349102,0.018833099786439197,0.015269948486398984,0.010303009340167906
1.5,101,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,178,33,600,600,medium,32,4,1,64,600,600,1.3613434649990899,0.005248507603837327,0.004172508288911759,0.0027351475288562945
1.5,101,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,178,33,600,600,medium,32,4,1,64,600,600,0.7864086437439493,0.028519553273209954,0.021562467154862604,0.013561685167100776
1.5,101,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,178,33,600,600,medium,32,4,1,64,600,600,1.7406228141792335,0.0002615208351655255,0.000255429931203624,0.00023877140790208324
1.5,102,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,174,38,600,600,medium,32,4,1,64,600,600,0.34873585444723476,0.030984584971196383,0.021816553415839615,0.012296771936597154
1.5,102,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,174,38,600,600,medium,32,4,1,64,600,600,0.7537340822488416,0.021154742460468633,0.017151020040776687,0.011481353856296317
1.5,102,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,174,38,600,600,medium,32,4,1,64,600,600,0.8278521635730867,0.016548437098791117,0.012638811136726456,0.0078102361582266955
1.5,102,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,174,38,600,600,medium,32,4,1,64,600,600,0.3337181145644027,0.021397108362590823,0.017508206548426847,0.011866160063498428
1.5,102,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,174,38,600,600,medium,32,4,1,64,600,600,1.4511810186711194,0.0006246034069182025,0.0005988363175201535,0.0005325436052544514
1.5,103,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,165,40,600,600,medium,32,4,1,64,600,600,0.3161808816965799,0.03078472547579799,0.02083425680665303,0.011460968886631348
1.5,103,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,165,40,600,600,medium,32,4,1,64,600,600,0.7472631462775967,0.022855688458055835,0.01790968398289336,0.011489936455220244
1.5,103,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,165,40,600,600,medium,32,4,1,64,600,600,0.8635015928957369,0.01994716298119894,0.014954863741411032,0.009151362797630094
1.5,103,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,165,40,600,600,medium,32,4,1,64,600,600,0.6526216999306819,0.026567849199737145,0.020148433815122557,0.012602798718339777
1.5,103,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,165,40,600,600,medium,32,4,1,64,600,600,1.485942449306467,0.001988649743347513,0.0016388917953917923,0.0011925617511202734
1.5,104,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,173,34,600,600,medium,32,4,1,64,600,600,0.4343226817154827,0.026771846075038342,0.018408435560070595,0.010451667339433165
1.5,104,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,173,34,600,600,medium,32,4,1,64,600,600,0.7431793538540741,0.018875499721017104,0.015291943087017739,0.010097713897876993
1.5,104,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,173,34,600,600,medium,32,4,1,64,600,600,1.0679295063385796,0.01075965391408896,0.00809094344077861,0.005178520905559378
1.5,104,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,173,34,600,600,medium,32,4,1,64,600,600,0.3836681071972696,0.02614096126414338,0.020457222163430197,0.013326492505662282
1.5,104,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,173,34,600,600,medium,32,4,1,64,600,600,1.6935608435115466,0.00046495784592092424,0.00043842638887274787,0.0003723986585885295
1.5,105,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,173,32,600,600,medium,32,4,1,64,600,600,0.2870495140161087,0.02611535634618908,0.01847688341250697,0.010661605669785862
1.5,105,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,173,32,600,600,medium,32,4,1,64,600,600,0.8694722561074837,0.01432794635357689,0.011827208743638162,0.008164548213940538
1.5,105,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,173,32,600,600,medium,32,4,1,64,600,600,0.9607104634896755,0.013755341835201591,0.01024323718747351,0.006187896597013778
1.5,105,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,173,32,600,600,medium,32,4,1,64,600,600,0.39678802974467686,0.020923148978196283,0.016784678617832775,0.01110460172530231
1.5,105,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,173,32,600,600,medium,32,4,1,64,600,600,1.3147336752323653,0.0002240001594852853,0.00022166187913721973,0.00021488071359774502
1.5,106,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,178,33,600,600,medium,32,4,1,64,600,600,0.2417319740344806,0.03012765825976637,0.02143964014048493,0.012387457114338103
1.5,106,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,178,33,600,600,medium,32,4,1,64,600,600,0.8788684454155051,0.017810262674471115,0.014519050928416878,0.009882018097348344
1.5,106,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,178,33,600,600,medium,32,4,1,64,600,600,1.1698566510715565,0.011856999874283894,0.009423445975130052,0.006111028063438173
1.5,106,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,178,33,600,600,medium,32,4,1,64,600,600,0.6254799545845504,0.01480607830424174,0.011766097446977812,0.007657397192439291
1.5,106,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,178,33,600,600,medium,32,4,1,64,600,600,1.8404783875354747,0.0002463727126432361,0.00024242520285387286,0.00023124856267917773
1.5,107,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,170,40,600,600,medium,32,4,1,64,600,600,0.28836946711031797,0.03757339425995522,0.0249836832907827,0.013126172334233462
1.5,107,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,170,40,600,600,medium,32,4,1,64,600,600,0.7470468384783777,0.022972200179596638,0.01775393011378103,0.011218251210704343
1.5,107,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,170,40,600,600,medium,32,4,1,64,600,600,0.8920412579953343,0.01721327278898944,0.012777753342994547,0.007561628332930726
1.5,107,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,170,40,600,600,medium,32,4,1,64,600,600,0.4790561340982134,0.012450288740695672,0.010318025844098763,0.007217340801399547
1.5,107,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,170,40,600,600,medium,32,4,1,64,600,600,1.308690938379517,0.0005031715359386772,0.00048706251940196894,0.00044419402117995495
1.5,108,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,168,39,600,600,medium,32,4,1,64,600,600,0.23781663080468685,0.02872787909720722,0.020490777748696638,0.011965358672519577
1.5,108,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,168,39,600,600,medium,32,4,1,64,600,600,0.8031294343854998,0.020519841510119593,0.01667904362075923,0.011066129177729808
1.5,108,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,168,39,600,600,medium,32,4,1,64,600,600,1.0347798249836146,0.015232899946722661,0.010792881001434067,0.006170677308330314
1.5,108,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,168,39,600,600,medium,32,4,1,64,600,600,0.31740788064326897,0.025654385376428644,0.02061170978954481,0.013589452634489727
